query,candidate_doi,label,candidate_year,candidate_title,crossref_score,true_doi,candidate_rank,candidate_author,query_author,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.1186/isrctn64011614,0,2013.0,Surfactant application during spontaneous breathing in premature infants &lt;27 weeks,28.77135,10.1272/jnms.67.330,5,Angela Kribs,,43.61702127659575,43.61702127659574,2000.0,13.0,26.66666666666667
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.3390/diagnostics14020214,0,2024.0,Advanced Diagnostics of Respiratory Distress Syndrome in Premature Infants Treated with Surfactant and Budesonide through Computer-Assisted Chest X-ray Analysis,28.674498,10.1272/jnms.67.330,6,Tijana Prodanovic,,52.47148288973384,57.93103448275862,2000.0,24.0,30.000000000000004
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.1007/bf03307445,0,1986.0,Human Surfactant Benefits Pulmonary Function in Premature Infants,28.34888,10.1272/jnms.67.330,7,,,51.19047619047619,51.19047619047619,2000.0,14.0,100.0
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.1055/s-2000-15292,0,2000.0,Effect of Surfactant Administration on Cerebral Haemodynamics and Oxygenation in Premature Infants - A Near Infrared Spectroscopy Study,27.891611,10.1272/jnms.67.330,8,Claudia Roll,,47.05882352941176,50.42016806722689,2000.0,0.0,13.33333333333333
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.1203/00006450-199704001-01476,0,1997.0,Surfactant protein B and disaturated phosphatidylcholine levels in Survanta treated premature infants. 1457,27.84664,10.1272/jnms.67.330,9,Michael J. Antunes,,39.047619047619044,39.04761904761905,2000.0,3.0,19.047619047619047
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima 2000,10.1016/s0020-7292(00)83095-7,0,2000.0,Biochemical and biophysical properties of lavage fluid from surfactant treated premature babies,27.775429,10.1272/jnms.67.330,10,A. Nikolov,,47.47474747474747,49.494949494949495,2000.0,0.0,0.0
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1213/ane.0000000000002391,1,2017.0,Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2,76.108345,10.1213/ane.0000000000002391,1,Jeetinder Kaur Makkar,,85.24590163934427,100.0,2017.0,0.0,16.666666666666664
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1213/ane.0000000000002390,0,2017.0,In Response: Concerns With Rate of Rise of Carbon Dioxide During Apnea With Buccal Oxygenation,34.279114,10.1213/ane.0000000000002391,2,Andrew J. Toner,,54.2713567839196,54.054054054054056,2017.0,0.0,22.22222222222222
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1016/j.gie.2020.03.1887,0,2020.0,Su1041 A TIME PERFORMANCE COMPARISON BETWEEN MODERATE AND DEEP SEDATION FOR SCREENING COLONOSCOPIES IN OBESE PATIENTS WITH OBSTRUCTIVE SLEEP APNEA,27.277681,10.1213/ane.0000000000002391,3,ivan M. columbus morales,,19.920318725099605,19.59183673469387,2017.0,3.0,14.814814814814813
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.18535/jmscr/v5i1.161,0,2017.0,Risk of Failure of Adenotonsillectomy for Obstructive Sleep Apnea in Obese Pediatric Patients,27.000027,10.1213/ane.0000000000002391,4,,,46.464646464646464,51.851851851851855,2017.0,0.0,100.0
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1213/00000539-198802001-00222,0,1988.0,THE CO2 RATE OF RISE DURING APNEA IN ANESTHETIZED HUMANS WITH AIRWAY OBSTRUCTION,26.627539,10.1213/ane.0000000000002391,5,M. C. Stock,,22.702702702702705,24.581005586592184,2017.0,29.0,0.0
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.3390/nu15204446,0,2023.0,The Influence of CPAP Therapy on Basal Metabolic Rate and Physical Activity in Obese Patients with Obstructive Sleep Apnea,26.101604,10.1213/ane.0000000000002391,6,Dimitra Siopi,,47.57709251101322,48.86877828054298,2017.0,6.0,12.5
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.5005/jp/books/13026_67,0,2017.0,Metabolically Healthy Obese: A Myth or Reality?,25.642605,10.1213/ane.0000000000002391,7,Brij Makkar,,30.263157894736846,31.506849315068493,2017.0,0.0,14.28571428571429
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1016/j.sleep.2017.11.787,0,2017.0,Metabolic alterations and systemic inflammation in pediatric obese patients with obstructive sleep apnea,25.450947,10.1213/ane.0000000000002391,8,S. Prakash,,38.27751196172249,42.364532019704434,2017.0,0.0,15.384615384615385
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.26226/morressier.59d51844d462b80296ca36bc,0,2017.0,Metabolic alterations in obese adults with obstructive sleep apnea,25.435299,10.1213/ane.0000000000002391,9,ben othman rym,,36.25730994152047,41.21212121212121,2017.0,0.0,35.29411764705882
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar 2017,10.1016/j.sleep.2017.11.549,0,2017.0,Percentage of apnea/hypopnea time from total sleep time varies significantly in patients with severe obstructive sleep apnea,25.272274,10.1213/ane.0000000000002391,10,T. Leppänen,,40.17467248908297,45.283018867924525,2017.0,0.0,28.57142857142857
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.3109/15360288.2015.1137379,1,2016.0,The Opioid Abuse Blame Game,46.924488,10.3109/15360288.2015.1137379,1,Arthur G. Lipman,,71.05263157894737,100.0,2016.0,0.0,21.052631578947366
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.3109/15360288.2014.1004012,0,2015.0,"Opioid Abuse, Politicians and Blame",35.15933,10.3109/15360288.2015.1137379,2,Arthur G. Lipman,,45.238095238095234,57.142857142857146,2016.0,1.0,21.052631578947366
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.5055/jom.2016.0346,0,2016.0,FDA and Abuse Deterrent Opioids: Don’t fix the blame. Fix the problem,31.252968,10.3109/15360288.2015.1137379,3,Peter J. Pitts,,38.983050847457626,40.35087719298246,2016.0,0.0,0.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.1515/9781400836819.24,0,2010.0,Chapter 2. Players in the Blame Game: Inside the World of Blame Avoidance,25.928766,10.3109/15360288.2015.1137379,4,,,42.622950819672134,48.214285714285715,2016.0,6.0,100.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.4324/9780203977552-18,0,2005.0,Beyond blame,25.776945,10.3109/15360288.2015.1137379,5,,,19.672131147540984,19.67213114754098,2016.0,11.0,100.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.1111/j.1526-4637.2001.1036-2.x,0,2008.0,"Opinion #1: Arthur Lipman, PharmD",25.643677,10.3109/15360288.2015.1137379,6,Arthur Lipman,,53.65853658536586,53.65853658536585,2016.0,8.0,25.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.1057/9781137341808.0007,0,,The Blame Game,25.4606,10.3109/15360288.2015.1137379,7,,,44.44444444444444,100.0,2016.0,,100.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.7551/mitpress/10651.003.0008,0,2016.0,Imperialism and the Desert Blame Game,25.349884,10.3109/15360288.2015.1137379,8,,,46.51162790697675,55.81395348837209,2016.0,0.0,100.0
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.64628/aa.7fayrp3fj,0,2016.0,Blame game rages as Culleton quits Pauline Hanson’s One Nation,25.203888,10.3109/15360288.2015.1137379,9,Michelle Grattan,,30.630630630630627,36.03603603603604,2016.0,0.0,21.052631578947366
The Opioid Abuse Blame Game Arthur G. Lipman 2016,10.1046/j.1526-4637.2001.01036-2.x,0,2001.0,"Opinion #1: Arthur Lipman, PharmD",25.113785,10.3109/15360288.2015.1137379,10,Arthur Lipman,,53.65853658536586,53.65853658536585,2016.0,15.0,25.0
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.14260/jemds/2014/3530,1,2014.0,A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES,104.31513,10.14260/jemds/2014/3530,1,Saurabh Singh,,94.82288828337875,100.0,2014.0,0.0,25.0
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.21275/sr23418000248,0,2023.0,Comparison of Dexmedetomidine and Clonidine as an Adjuvant to Bupivacaine in Supraclavicular Brachial Plexus Block for Upper Limb Surgeries,82.68946,10.14260/jemds/2014/3530,2,Devulapalli Janardhana Pradeep Subhaprada,,16.867469879518072,17.230769230769226,2014.0,9.0,13.636363636363635
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.21088/ijaa.2349.8471.7220.18,0,2020.0,A Comparative Study of the Efficacy of Dexmedetomidine and Clonidine as an Adjuvant to Bupivacaine in Supraclavicular Brachial Plexus Block,77.5303,10.14260/jemds/2014/3530,3,,,19.277108433734934,19.875776397515523,2014.0,6.0,100.0
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.36106/ijsr/0402254,0,2022.0,COMPARISON OF EFFICACY OF DEXMEDETOMIDINE VS CLONIDINE AS AN ADJUVANT TO BUPIVACAINE IN ULTRASOUND GUIDED SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK,75.507706,10.14260/jemds/2014/3530,4,Navdeep Sharma,,69.04761904761905,81.35593220338983,2014.0,8.0,11.764705882352944
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.21275/mr221127105345,0,2022.0,Comparison of effects of Dexmedetomidine and Clonidine as Adjuvants to Bupivacaine in Ultrasound Guided Supraclavicular Brachial Plexus Block,73.49241,10.14260/jemds/2014/3530,5,Prajwal Patel,,16.167664670658688,16.66666666666667,2014.0,8.0,12.5
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.21088/ijaa.2349.8471.7420.6,0,2020.0,A Clinical Comparative Study of Dexmedetomidine and Buprenorphine as an Adjuvant to 0.5% Bupivacaine for Ultrasound Guided Supraclavicular Brachial Plexus Block,72.8819,10.14260/jemds/2014/3530,6,Vinod C N,,19.830028328611892,20.23121387283237,2014.0,6.0,16.666666666666664
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.18535/jmscr/v5i11.221,0,2017.0,Comparison of Dexmedetomidine and Fentanyl as an Adjuvant to 0.25% Bupivacaine in Supraclavicular Brachial Plexus Block,72.122925,10.14260/jemds/2014/3530,7,,,19.87179487179487,20.32786885245902,2014.0,3.0,100.0
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.7860/jcdr/2021/49215.15445,0,2021.0,Dexmedetomidine and Clonidine as an Adjuvant to Bupivacaine in Ultrasound Guided Supraclavicular Brachial Plexus Block- A Randomised Clinical Trial,70.21636,10.14260/jemds/2014/3530,8,Yuvaraj Shastri,,18.23529411764706,18.618618618618612,2014.0,7.0,11.111111111111116
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.21088/ijaa.2349.8471.7420.20,0,2020.0,Comparison of Efficacy of Dexamethasone and Clonidine as an Adjuvant in Supraclavicular Brachial Plexus Block Using 0.5% Bupivacaine in Upper Limb Surgeries,69.93993,10.14260/jemds/2014/3530,9,Swetha Rajoli,,20.630372492836678,21.42857142857143,2014.0,6.0,12.5
A COMPARITIVE STUDY OF CLONIDINE AND DEXMEDETOMIDINE AS ADJUVANT TO 0.25% BUPIVACAINE IN SUPRACLAVICULAR BRACHIAL PLEXUS BLOCK FOR DURATION OF ACTION AND HAEMODYNAMIC CHANGES Saurabh Singh 2014,10.18535/jmscr/v8i7.56,0,2020.0,A Comparative study between supraclavicular brachial plexus block with Bupivacaine plus dexamethasone and supraclavicular brachial plexus block with Bupivacaine alone,68.749626,10.14260/jemds/2014/3530,10,,,15.598885793871863,14.141414141414145,2014.0,6.0,100.0
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1055/s-0041-1729348,1,2021.0,Breast Cancer and Pregnancy: A Review,33.743725,10.1055/s-0041-1729348,1,Frederic Ivan L. Ting,,73.26732673267327,100.0,2021.0,0.0,16.666666666666664
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1007/s12609-021-00406-2,0,2021.0,Treatment of Pregnancy-Associated Breast Cancer,26.201202,10.1055/s-0041-1729348,2,Manali A. Bhave,,52.25225225225225,52.252252252252255,2021.0,0.0,22.22222222222222
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.52845/jmrhs/2022-5-4-16,0,2022.0,Management of Breast Cancer During Pregnancy,26.162262,10.1055/s-0041-1729348,3,,,55.55555555555556,55.55555555555556,2021.0,1.0,100.0
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1007/978-3-030-73147-2_58,0,2021.0,Pregnancy-Associated Breast Cancer (PABC) and Fertility Issues in Young Women After Breast Cancer,26.112043,10.1055/s-0041-1729348,4,Sevilay Altintas,,52.17391304347826,57.142857142857146,2021.0,0.0,21.052631578947366
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.4048/jbc.2022.25.e45,0,2022.0,Pregnancy After Breast Cancer – Prognostic Safety and Pregnancy Outcomes According to Oestrogen Receptor Status: A Systematic Review,25.478107,10.1055/s-0041-1729348,5,Katie Nolan,,46.93877551020408,57.77777777777778,2021.0,1.0,28.57142857142857
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1201/9781003210542-21,0,2021.0,Breast Cancer Management in Pregnancy and Young Women,25.345263,10.1055/s-0041-1729348,6,Karen S. Guice,,61.53846153846154,61.53846153846154,2021.0,0.0,23.529411764705888
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1007/978-3-030-84546-9_21,0,2022.0,Breast Cancer During Pregnancy and Lactation,25.27029,10.1055/s-0041-1729348,7,Yoon Seung Chang,,61.111111111111114,61.111111111111114,2021.0,1.0,21.052631578947366
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1007/s10549-007-9616-6,0,2008.0,Breast cancer in pregnancy: a literature review,25.125029,10.1055/s-0041-1729348,8,Andrea Molckovsky,,57.65765765765766,59.45945945945946,2021.0,13.0,19.999999999999996
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1007/s10549-021-06232-5,0,2021.0,Success and risks of pregnancy after breast cancer,25.091537,10.1055/s-0041-1729348,9,Chloe Leproux,,43.85964912280702,50.87719298245614,2021.0,0.0,0.0
Breast Cancer and Pregnancy: A Review Frederic Ivan L. Ting 2021,10.1017/cbo9780511794995.024,0,2011.0,Breast cancer and pregnancy: critical review of the effects of prior and subsequent pregnancy on the prognosis of young women with breast tumor,24.843847,10.1055/s-0041-1729348,10,Nava Siegelmann-Danieli,,40.57971014492754,46.63212435233161,2021.0,10.0,23.076923076923073
"The Hip Fracture Surgery in Elderly Patients (HIPELD) study: protocol for a randomized, multicenter controlled trial evaluating the effect of xenon on postoperative delirium in older patients undergoing hip fracture surgery Mark Coburn 2012",10.1186/1745-6215-13-180,1,2012.0,"The Hip Fracture Surgery in Elderly Patients (HIPELD) study: protocol for a randomized, multicenter controlled trial evaluating the effect of xenon on postoperative delirium in older patients undergoing hip fracture surgery",154.69337,10.1186/1745-6215-13-180,1,Mark Coburn,,96.32829373650108,100.0,2012.0,0.0,28.57142857142857
"The Hip Fracture Surgery in Elderly Patients (HIPELD) study: protocol for a randomized, multicenter controlled trial evaluating the effect of xenon on postoperative delirium in older patients undergoing hip fracture surgery Mark Coburn 2012",10.1213/ane.0000000000007869,0,2025.0,Effect of Goal-Directed Intraoperative Blood Pressure Management on Postoperative Delirium in Older Patients Undergoing Hip Fracture Surgery: A Randomized Controlled Trial,84.63359,10.1186/1745-6215-13-180,2,Ziyu Huang,,54.01459854014598,61.76470588235294,2012.0,13.0,30.76923076923077
