query,source,candidate_id,label,candidate_year,candidate_title,true_id,candidate_rank,candidate_author,query_author,journal,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1007/bf01094659,0,1981.0,"Effect of polarity of medium on thermal stability of 1,4-benzoquinone diazides",10.1007/bf01141701,5,L. V. Samsonova,L. V. Samsonova,Bulletin of the Academy of Sciences of the USSR Division of Chemical Science,53.333333333333336,57.47126436781609,1984.0,3.0,100.0
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1021/acs.est.9b01386.s001,0,,The Role of Reactive Nitrogen Species in Sensitized Photolysis of Wastewater-Derived Trace Organic Contaminants,10.1007/bf01141701,6,,L. V. Samsonova,,41.31455399061033,45.714285714285715,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1021/acsanm.1c03376.s001,0,,Dye-Sensitized Lanthanide-Doped Upconversion Nanoparticles for Water Detection in Organic Solvents,10.1007/bf01141701,7,,L. V. Samsonova,,40.0,42.0,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1021/acs.est.5c13885.s001,0,,Dual Pathways in 222 nm Far-UVC Photodegradation of Sulfonamides: Direct Photolysis and Radical-Mediated Self-Sensitized Oxidation,10.1007/bf01141701,8,,L. V. Samsonova,,40.51724137931034,48.275862068965516,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1039/d4ra01369g/v2/review1,0,2024.0,"Review for ""Photolysis of tolfenamic acid in aqueous and organic solvents: a kinetic study""",10.1007/bf01141701,9,,L. V. Samsonova,,44.55958549222798,48.704663212435236,1984.0,40.0,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",crossref,10.1039/d4ra01369g/v1/review2,0,2024.0,"Review for ""Photolysis of tolfenamic acid in aqueous and organic solvents: a kinetic study""",10.1007/bf01141701,10,,L. V. Samsonova,,44.55958549222798,48.704663212435236,1984.0,40.0,22.22222222222222
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1246/bcsj.20220011,1,2022.0,Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles,10.1246/bcsj.20220011,1,Akihisa Miyagawa,Akihisa Miyagawa,Bulletin of the Chemical Society of Japan,92.14285714285715,100.0,2022.0,0.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1177/0263617417748112,0,2018.0,Studies on adsorption of rare earth elements from nitric acid solution with macroporous silica-based bis(2-ethylhexyl)phosphoric acid impregnated polymeric adsorbent,10.1246/bcsj.20220011,2,Qiding Shu,Akihisa Miyagawa,Adsorption Science &amp; Technology,48.10126582278481,50.160771704180064,2022.0,4.0,23.076923076923073
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.31003/uspnf_r1716_01_01,0,,Bis(2-ethylhexyl)phosphoric Acid,10.1246/bcsj.20220011,3,,Akihisa Miyagawa,,33.879781420765035,33.87978142076503,2022.0,,10.526315789473683
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1039/a902146i,0,1999.0,Novel sorbent extraction technique using a chelating agent impregnated porous PTFE filter tube: preconcentration of In(III) with a bis(2-ethylhexyl) hydrogen phosphate (HDEHP) loaded porous PTFE filter tube,10.1246/bcsj.20220011,4,Masahiko Murakami,Akihisa Miyagawa,Analytical Communications,42.577030812324935,46.42857142857143,2022.0,23.0,36.36363636363637
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1006/jcis.2001.7613,0,2001.0,"Electrical Conductivity of Water/Sodium Bis(2-ethylhexyl) Sulfosuccinate/n-Heptane and Water/Sodium Bis(2-ethylhexyl) Phosphate/n-Heptane Systems: The Influences of Water Content, Bis(2-ethylhexyl) Phosphoric Acid, and Temperature",10.1246/bcsj.20220011,5,Quan Li,Akihisa Miyagawa,Journal of Colloid and Interface Science,44.61942257217848,46.15384615384615,2022.0,21.0,26.086956521739136
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1081/ss-100100626,0,2000.0,Zinc Ion Removal from Aqueous Solutions Using Modified Silica Impregnated with 2-Ethylhexyl 2-Ethylhexyl Phosphonic Acid,10.1246/bcsj.20220011,6,JONG SUNG KIM,Akihisa Miyagawa,Separation Science and Technology,45.75645756457565,51.16279069767442,2022.0,22.0,13.793103448275868
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1016/s0379-6779(02)00054-1,0,2002.0,Protonation/plasticization competitions in polyaniline doped with bis(2-ethylhexyl) hydrogen phosphate,10.1246/bcsj.20220011,7,Jadwiga Laska,Akihisa Miyagawa,Synthetic Metals,47.430830039525695,47.430830039525695,2022.0,20.0,34.48275862068966
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1007/s10967-021-07806-9,0,2021.0,Adsorption and separation behavior of strontium and yttrium using a silica-based bis(2-ethylhexyl) hydrogen phosphate adsorbent,10.1246/bcsj.20220011,8,Taiga Kawamura,Akihisa Miyagawa,Journal of Radioanalytical and Nuclear Chemistry,39.568345323741006,43.7956204379562,2022.0,1.0,33.333333333333336
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1007/s44211-023-00402-9,0,2023.0,"Eu(III) transfer in single N,N,N’,N’-tetraoctyldiglycolamide-impregnated polymer-coated silica particle using fluorescence microspectroscopy: transfer mechanism and effect of polymer crosslinking degree",10.1246/bcsj.20220011,9,Akihisa Miyagawa,Akihisa Miyagawa,Analytical Sciences,38.52691218130312,41.27906976744186,2022.0,1.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1246/bcsj.20230087,0,2023.0,Kinetic Mass Transfer Behavior of Eu(III) in Nitrilotriacetamide-Impregnated Polymer-Coated Silica Particles,10.1246/bcsj.20220011,10,Akihisa Miyagawa,Akihisa Miyagawa,Bulletin of the Chemical Society of Japan,47.1042471042471,47.87644787644788,2022.0,1.0,100.0
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.1111/j.1440-1827.1986.tb02846.x,1,1986.0,"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations",10.1111/j.1440-1827.1986.tb02846.x,1,Akitaka Nonomura,Akitaka Nonomura,Acta Pathologica Japonica,93.78531073446328,100.0,1986.0,0.0,100.0
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.3109/01913128609032221,0,1986.0,Hepatic Iron Overload in Renal Transplant Recipients: Ultrastructural Observations,10.1111/j.1440-1827.1986.tb02846.x,2,W. Robert Anderson,Akitaka Nonomura,Ultrastructural Pathology,35.55555555555555,50.90909090909091,1986.0,0.0,29.411764705882348
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.1001/archinte.1977.03630190054014,0,1977.0,Aplastic Anemia Associated With Submassive Hepatic Necrosis,10.1111/j.1440-1827.1986.tb02846.x,3,Puedsri Watananukul,Akitaka Nonomura,Archives of Internal Medicine,26.72064777327935,26.720647773279353,1986.0,9.0,34.285714285714285
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.53347/rid-6869,0,2009.0,Submassive hepatic necrosis,10.1111/j.1440-1827.1986.tb02846.x,4,Natalie Yang,Akitaka Nonomura,Radiopaedia.org,14.883720930232558,14.883720930232556,1986.0,23.0,28.57142857142857
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.18535/jmscr/v6i11.18,0,2018.0,Renal Malakoplakia- A Case Report,10.1111/j.1440-1827.1986.tb02846.x,5,Dr M.M. Litake,Akitaka Nonomura,Journal of Medical Science And clinical Research,20.814479638009054,56.52173913043478,1986.0,32.0,33.333333333333336
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.2165/00128415-199204260-00052,0,1992.0,Piroxicam,10.1111/j.1440-1827.1986.tb02846.x,6,&NA;,Akitaka Nonomura,Reactions Weekly,6.091370558375631,6.09137055837563,1986.0,6.0,9.999999999999998
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.3109/01913129709016374,0,1997.0,Renal Malakoplakia: Report of a Case with Multifocal Involvement,10.1111/j.1440-1827.1986.tb02846.x,7,Josep Lloreta,Akitaka Nonomura,Ultrastructural Pathology,27.77777777777778,40.0,1986.0,11.0,27.586206896551722
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.1007/s40278-020-86197-5,0,2020.0,Mycophenolate-mofetil/prednisone/tacrolimus,10.1111/j.1440-1827.1986.tb02846.x,8,,Akitaka Nonomura,Reactions Weekly,19.047619047619047,19.04761904761905,1986.0,34.0,21.052631578947366
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.1186/s12879-024-10144-2,0,2024.0,A rare case of prostatic malakoplakia with multidrug-resistant Escherichia coli: a case report,10.1111/j.1440-1827.1986.tb02846.x,9,Qing Yang,Akitaka Nonomura,BMC Infectious Diseases,30.49645390070922,29.602888086642594,1986.0,38.0,24.0
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",crossref,10.1007/bf03287157,0,1976.0,SUBMASSIVE HEPATIC NECROSIS DUE TO PROPYLTHIOURACIL?,10.1111/j.1440-1827.1986.tb02846.x,10,,Akitaka Nonomura,InPharma,34.166666666666664,51.42857142857143,1986.0,10.0,21.052631578947366
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.24866/1997-2857/2025-1/99-108,1,2025.0,Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского,10.24866/1997-2857/2025-1/99-108,1,Марина Владимировна ЖУКОВА,Марина Владимировна ЖУКОВА,Гуманитарные исследования  в Восточной Сибири и на Дальнем Востоке,84.31372549019608,100.0,2025.0,0.0,100.0
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25991/vrhga.2023.4.4.006,0,2023.0,«БУДУЩЕЕ ЦЕЛЬНОЕ МИРОВОЗЗРЕНИЕ» ПАВЛА ФЛОРЕНСКОГО: ОПЫТ РЕКОНСТРУКЦИИ,10.24866/1997-2857/2025-1/99-108,2,Сафонов А.А.,Марина Владимировна ЖУКОВА,ВЕСТНИК РУССКОЙ ХРИСТИАНСКОЙ ГУМАНИТАРНОЙ АКАДЕМИИ,12.834224598930478,12.834224598930476,2025.0,2.0,21.052631578947366
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/2070-8955.2015.10.15288,0,2015.0,Рахмановская Е.А. Религиозный аспект философии Ф. Ницше,10.24866/1997-2857/2025-1/99-108,3,,Марина Владимировна ЖУКОВА,Психология и Психотехника,35.83815028901734,45.070422535211264,2025.0,10.0,0.0
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/1812-8696.2014.1.9306,0,2014.0,Рыбакова О.Б. Религиозный аспект легитимации,10.24866/1997-2857/2025-1/99-108,4,,Марина Владимировна ЖУКОВА,Политика и Общество,29.629629629629626,33.33333333333333,2025.0,11.0,0.0
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/2409-7144.2017.3.22155,0,2017.0,"Бобков А.И., Кармадонов О.А. Религиозный опыт как фундирующее начало этнической субъектности",10.24866/1997-2857/2025-1/99-108,5,,Марина Владимировна ЖУКОВА,Социодинамика,37.142857142857146,37.142857142857146,2025.0,8.0,0.0
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.47132/2588-0276_2024_2_10,0,2024.0,Metaphysics of Unity and the Christian Worldview: Experience of Interpretation in the Works of E. N. Trubetskoy and Priest Pavel Florensky,10.24866/1997-2857/2025-1/99-108,6,Н.Н. Павлюченков,Марина Владимировна ЖУКОВА,Русско-Византийский вестник,11.71875,12.396694214876035,2025.0,1.0,14.28571428571429
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25136/2409-7144.2017.9.21348,0,2017.0,Тимкук Д.А. Диалогический аспект Африканского коммунитаризма в философии убунту,10.24866/1997-2857/2025-1/99-108,7,,Марина Владимировна ЖУКОВА,Социодинамика,43.65482233502538,44.67005076142132,2025.0,8.0,0.0
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.37892/2713-2951-2-14-129-153,0,2023.0,КОММОДИФИКАЦИЯ ЯЗЫКОВ И ЯЗЫКОВОЙ ЛАНДШАФТ СТОЛИЦЫ МОНГОЛИИ,10.24866/1997-2857/2025-1/99-108,8,Хилханова Эржен Владимировна,Марина Владимировна ЖУКОВА,Sociolingvistika,12.5,12.5,2025.0,2.0,59.25925925925925
Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25136/2409-8728.2018.3.25734,0,2018.0,Нехорошева К.И. Роль философии в развитии критического мышления: опыт Франции,10.24866/1997-2857/2025-1/99-108,9,,Марина Владимировна ЖУКОВА,Философская мысль,43.07692307692308,44.1025641025641,2025.0,7.0,0.0
